movie_id,cast,crew
11253,"[{'name': 'Ron Perlman', 'order': 0}, {'name': 'Selma Blair', 'order': 1}, {'name': 'Jeffrey Tambor', 'order': 2}, {'name': 'Doug Jones', 'order': 3}, {'name': 'John Hurt', 'order': 4}]","[{'name': 'Guillermo del Toro', 'job': 'Director'}]"
1949,"[{'name': 'Jake Gyllenhaal', 'order': 0}, {'name': 'Robert Downey Jr.', 'order': 1}, {'name': 'Mark Ruffalo', 'order': 2}, {'name': 'Anthony Edwards', 'order': 3}, {'name': 'Brian Cox', 'order': 4}]","[{'name': 'David Fincher', 'job': 'Director'}]"
8452,"[{'name': 'Arnold Schwarzenegger', 'order': 0}, {'name': 'Michael Rapaport', 'order': 1}, {'name': 'Tony Goldwyn', 'order': 2}, {'name': 'Michael Rooker', 'order': 3}, {'name': 'Sarah Wynter', 'order': 4}]","[{'name': 'Roger Spottiswoode', 'job': 'Director'}]"
310,"[{'name': 'Jim Carrey', 'order': 0}, {'name': 'Jennifer Aniston', 'order': 1}, {'name': 'Philip Baker Hall', 'order': 2}, {'name': 'Catherine Bell', 'order': 3}, {'name': 'Lisa Ann Walter', 'order': 4}]","[{'name': 'Tom Shadyac', 'job': 'Director'}]"
27578,"[{'name': 'Sylvester Stallone', 'order': 0}, {'name': 'Jason Statham', 'order': 1}, {'name': 'Dolph Lundgren', 'order': 2}, {'name': 'Eric Roberts', 'order': 3}, {'name': 'Randy Couture', 'order': 4}]","[{'name': 'Sylvester Stallone', 'job': 'Director'}]"
954,"[{'name': 'Tom Cruise', 'order': 0}, {'name': 'Jon Voight', 'order': 1}, {'name': 'Emmanuelle Béart', 'order': 2}, {'name': 'Henry Czerny', 'order': 3}, {'name': 'Jean Reno', 'order': 4}]","[{'name': 'Brian De Palma', 'job': 'Director'}]"
70160,"[{'name': 'Jennifer Lawrence', 'order': 0}, {'name': 'Josh Hutcherson', 'order': 1}, {'name': 'Liam Hemsworth', 'order': 2}, {'name': 'Woody Harrelson', 'order': 3}, {'name': 'Elizabeth Banks', 'order': 4}]","[{'name': 'Gary Ross', 'job': 'Director'}]"
45243,"[{'name': 'Bradley Cooper', 'order': 0}, {'name': 'Ed Helms', 'order': 1}, {'name': 'Zach Galifianakis', 'order': 2}, {'name': 'Justin Bartha', 'order': 3}, {'name': 'Ken Jeong', 'order': 4}]","[{'name': 'Todd Phillips', 'job': 'Director'}]"
364,"[{'name': 'Michael Keaton', 'order': 0}, {'name': 'Danny DeVito', 'order': 1}, {'name': 'Michelle Pfeiffer', 'order': 2}, {'name': 'Christopher Walken', 'order': 3}, {'name': 'Michael Gough', 'order': 4}]","[{'name': 'Tim Burton', 'job': 'Director'}]"
7518,"[{'name': 'Bruce Willis', 'order': 0}, {'name': 'Garry Shandling', 'order': 1}, {'name': 'Steve Carell', 'order': 2}, {'name': 'Wanda Sykes', 'order': 3}, {'name': 'William Shatner', 'order': 4}]","[{'name': 'Karey Kirkpatrick', 'job': 'Director'}, {'name': 'Tim Johnson', 'job': 'Director'}]"
11544,"[{'name': 'Chris Sanders', 'order': 0}, {'name': 'Daveigh Chase', 'order': 1}, {'name': 'Tia Carrere', 'order': 2}, {'name': 'David Ogden Stiers', 'order': 3}, {'name': 'Kevin McDonald', 'order': 4}]","[{'name': 'Chris Sanders', 'job': 'Director'}, {'name': 'Dean DeBlois', 'job': 'Director'}]"
9986,"[{'name': 'Julia Roberts', 'order': 0}, {'name': 'Steve Buscemi', 'order': 1}, {'name': 'John Cleese', 'order': 2}, {'name': 'Oprah Winfrey', 'order': 3}, {'name': 'Cedric the Entertainer', 'order': 4}]","[{'name': 'Gary Winick', 'job': 'Director'}]"
8656,"[{'name': 'Robert Duvall', 'order': 0}, {'name': 'Téa Leoni', 'order': 1}, {'name': 'Elijah Wood', 'order': 2}, {'name': 'Vanessa Redgrave', 'order': 3}, {'name': 'Morgan Freeman', 'order': 4}]","[{'name': 'Mimi Leder', 'job': 'Director'}]"
146216,"[{'name': 'Bruce Willis', 'order': 0}, {'name': 'Catherine Zeta-Jones', 'order': 1}, {'name': 'Anthony Hopkins', 'order': 2}, {'name': 'Helen Mirren', 'order': 3}, {'name': 'John Malkovich', 'order': 4}]","[{'name': 'Dean Parisot', 'job': 'Director'}]"
9291,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Chris Rock', 'order': 1}, {'name': 'Burt Reynolds', 'order': 2}, {'name': 'Michael Irvin', 'order': 3}, {'name': 'Nelly', 'order': 4}]","[{'name': 'Peter Segal', 'job': 'Director'}]"
55301,"[{'name': 'Jason Lee', 'order': 0}, {'name': 'David Cross', 'order': 1}, {'name': 'Jenny Slate', 'order': 2}, {'name': 'Andy Buckley', 'order': 3}, {'name': 'Justin Long', 'order': 4}]","[{'name': 'Mike Mitchell', 'job': 'Director'}]"
109418,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Kevin James', 'order': 1}, {'name': 'Chris Rock', 'order': 2}, {'name': 'David Spade', 'order': 3}, {'name': 'Salma Hayek', 'order': 4}]","[{'name': 'Dennis Dugan', 'job': 'Director'}]"
11665,"[{'name': 'Steve Carell', 'order': 0}, {'name': 'Anne Hathaway', 'order': 1}, {'name': 'Dwayne Johnson', 'order': 2}, {'name': 'Alan Arkin', 'order': 3}, {'name': 'Terence Stamp', 'order': 4}]","[{'name': 'Peter Segal', 'job': 'Director'}]"
6964,"[{'name': 'Jack Nicholson', 'order': 0}, {'name': 'Diane Keaton', 'order': 1}, {'name': 'Keanu Reeves', 'order': 2}, {'name': 'Frances McDormand', 'order': 3}, {'name': 'Amanda Peet', 'order': 4}]","[{'name': 'Nancy Meyers', 'job': 'Director'}]"
11324,"[{'name': 'Leonardo DiCaprio', 'order': 0}, {'name': 'Mark Ruffalo', 'order': 1}, {'name': 'Ben Kingsley', 'order': 2}, {'name': 'Emily Mortimer', 'order': 3}, {'name': 'Michelle Williams', 'order': 4}]","[{'name': 'Martin Scorsese', 'job': 'Director'}]"
12193,"[{'name': 'Vince Vaughn', 'order': 0}, {'name': 'Reese Witherspoon', 'order': 1}, {'name': 'Robert Duvall', 'order': 2}, {'name': 'Sissy Spacek', 'order': 3}, {'name': 'Jon Voight', 'order': 4}]","[{'name': 'Seth Gordon', 'job': 'Director'}]"
9928,"[{'name': 'Robin Williams', 'order': 0}, {'name': 'Ewan McGregor', 'order': 1}, {'name': 'Halle Berry', 'order': 2}, {'name': 'Mel Brooks', 'order': 3}, {'name': 'Paula Abdul', 'order': 4}]","[{'name': 'Chris Wedge', 'job': 'Director'}, {'name': 'Carlos Saldanha', 'job': 'Director'}]"
754,"[{'name': 'John Travolta', 'order': 0}, {'name': 'Nicolas Cage', 'order': 1}, {'name': 'Joan Allen', 'order': 2}, {'name': 'Alessandro Nivola', 'order': 3}, {'name': 'Gina Gershon', 'order': 4}]","[{'name': 'John Woo', 'job': 'Director'}]"
10202,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Keri Russell', 'order': 1}, {'name': 'Guy Pearce', 'order': 2}, {'name': 'Courteney Cox', 'order': 3}, {'name': 'Lucy Lawless', 'order': 4}]","[{'name': 'Adam Shankman', 'job': 'Director'}]"
4147,"[{'name': 'Tom Hanks', 'order': 0}, {'name': 'Tyler Hoechlin', 'order': 1}, {'name': 'Jennifer Jason Leigh', 'order': 2}, {'name': 'Liam Aiken', 'order': 3}, {'name': 'Paul Newman', 'order': 4}]","[{'name': 'Sam Mendes', 'job': 'Director'}]"
50546,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Jennifer Aniston', 'order': 1}, {'name': 'Nicole Kidman', 'order': 2}, {'name': 'Nick Swardson', 'order': 3}, {'name': 'Brooklyn Decker', 'order': 4}]","[{'name': 'Dennis Dugan', 'job': 'Director'}]"
1701,"[{'name': 'Nicolas Cage', 'order': 0}, {'name': 'John Cusack', 'order': 1}, {'name': 'John Malkovich', 'order': 2}, {'name': 'Ving Rhames', 'order': 3}, {'name': 'Nick Chinlund', 'order': 4}]","[{'name': 'Simon West', 'job': 'Director'}]"
13027,"[{'name': 'Shia LaBeouf', 'order': 0}, {'name': 'Michelle Monaghan', 'order': 1}, {'name': 'Rosario Dawson', 'order': 2}, {'name': 'Michael Chiklis', 'order': 3}, {'name': 'Anthony Mackie', 'order': 4}]","[{'name': 'D.J. Caruso', 'job': 'Director'}]"
2289,"[{'name': 'Jude Law', 'order': 0}, {'name': 'Nicole Kidman', 'order': 1}, {'name': 'Renée Zellweger', 'order': 2}, {'name': 'Eileen Atkins', 'order': 3}, {'name': 'Brendan Gleeson', 'order': 4}]","[{'name': 'Anthony Minghella', 'job': 'Director'}]"
20504,"[{'name': 'Denzel Washington', 'order': 0}, {'name': 'Gary Oldman', 'order': 1}, {'name': 'Mila Kunis', 'order': 2}, {'name': 'Ray Stevenson', 'order': 3}, {'name': 'Jennifer Beals', 'order': 4}]","[{'name': 'Albert Hughes', 'job': 'Director'}, {'name': 'Allen Hughes', 'job': 'Director'}]"
9574,"[{'name': 'Robin Williams', 'order': 0}, {'name': 'Marcia Gay Harden', 'order': 1}, {'name': 'Christopher McDonald', 'order': 2}, {'name': 'Raymond J. Barry', 'order': 3}, {'name': 'Clancy Brown', 'order': 4}]","[{'name': 'Les Mayfield', 'job': 'Director'}]"
11618,"[{'name': 'Liam Neeson', 'order': 0}, {'name': 'Catherine Zeta-Jones', 'order': 1}, {'name': 'Owen Wilson', 'order': 2}, {'name': 'Lili Taylor', 'order': 3}, {'name': 'Bruce Dern', 'order': 4}]","[{'name': 'Jan de Bont', 'job': 'Director'}]"
2300,"[{'name': 'Michael Jordan', 'order': 0}, {'name': 'Wayne Knight', 'order': 1}, {'name': 'Billy West', 'order': 2}, {'name': 'Dee Bradley Baker', 'order': 3}, {'name': 'Theresa Randle', 'order': 4}]","[{'name': 'Joe Pytka', 'job': 'Director'}]"
12096,"[{'name': 'Steve Martin', 'order': 0}, {'name': 'Kevin Kline', 'order': 1}, {'name': 'Jean Reno', 'order': 2}, {'name': 'Beyoncé Knowles', 'order': 3}, {'name': 'Emily Mortimer', 'order': 4}]","[{'name': 'Shawn Levy', 'job': 'Director'}]"
10200,"[{'name': 'Keanu Reeves', 'order': 0}, {'name': 'Jennifer Connelly', 'order': 1}, {'name': 'Kathy Bates', 'order': 2}, {'name': 'Jaden Smith', 'order': 3}, {'name': 'John Cleese', 'order': 4}]","[{'name': 'Scott Derrickson', 'job': 'Director'}]"
8834,"[{'name': 'Mel Gibson', 'order': 0}, {'name': 'Julia Roberts', 'order': 1}, {'name': 'Patrick Stewart', 'order': 2}, {'name': 'Cylk Cozart', 'order': 3}, {'name': 'Steve Kahan', 'order': 4}]","[{'name': 'Richard Donner', 'job': 'Director'}]"
228150,"[{'name': 'Brad Pitt', 'order': 0}, {'name': 'Shia LaBeouf', 'order': 1}, {'name': 'Logan Lerman', 'order': 2}, {'name': 'Michael Peña', 'order': 3}, {'name': 'Jon Bernthal', 'order': 4}]","[{'name': 'David Ayer', 'job': 'Director'}]"
6068,"[{'name': 'Harrison Ford', 'order': 0}, {'name': 'Anne Heche', 'order': 1}, {'name': 'David Schwimmer', 'order': 2}, {'name': 'Jacqueline Obradors', 'order': 3}, {'name': 'Temuera Morrison', 'order': 4}]","[{'name': 'Ivan Reitman', 'job': 'Director'}]"
41515,"[{'name': 'Dan Aykroyd', 'order': 0}, {'name': 'Justin Timberlake', 'order': 1}, {'name': 'Anna Faris', 'order': 2}, {'name': 'Tom Cavanagh', 'order': 3}, {'name': 'Christine Taylor', 'order': 4}]","[{'name': 'Eric Brevig', 'job': 'Director'}]"
9023,"[{'name': 'Matt Damon', 'order': 0}, {'name': 'James Cromwell', 'order': 1}, {'name': 'Daniel Studi', 'order': 2}, {'name': 'Chopper Bernet', 'order': 3}, {'name': 'Jeff LeBeau', 'order': 4}]","[{'name': 'Kelly Asbury', 'job': 'Director'}, {'name': 'Lorna Cook', 'job': 'Director'}]"
38317,"[{'name': 'Kevin James', 'order': 0}, {'name': 'Rosario Dawson', 'order': 1}, {'name': 'Sylvester Stallone', 'order': 2}, {'name': 'Nick Nolte', 'order': 3}, {'name': 'Jon Favreau', 'order': 4}]","[{'name': 'Frank Coraci', 'job': 'Director'}]"
2157,"[{'name': 'Gary Oldman', 'order': 0}, {'name': 'William Hurt', 'order': 1}, {'name': 'Matt LeBlanc', 'order': 2}, {'name': 'Mimi Rogers', 'order': 3}, {'name': 'Heather Graham', 'order': 4}]","[{'name': 'Stephen Hopkins', 'job': 'Director'}]"
14462,"[{'name': 'Denzel Washington', 'order': 0}, {'name': 'Meryl Streep', 'order': 1}, {'name': 'Liev Schreiber', 'order': 2}, {'name': 'Jon Voight', 'order': 3}, {'name': 'Kimberly Elise', 'order': 4}]","[{'name': 'Jonathan Demme', 'job': 'Director'}]"
161795,"[{'name': 'Stephen Dillane', 'order': 0}, {'name': 'Victoria Foyt', 'order': 1}, {'name': 'Vanessa Redgrave', 'order': 2}, {'name': 'Michael Brandon', 'order': 3}, {'name': 'Glynis Barber', 'order': 4}]","[{'name': 'Henry Jaglom', 'job': 'Director'}]"
159824,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Andy Samberg', 'order': 1}, {'name': 'Selena Gomez', 'order': 2}, {'name': 'Kevin James', 'order': 3}, {'name': 'Steve Buscemi', 'order': 4}]","[{'name': 'Genndy Tartakovsky', 'job': 'Director'}]"
49948,"[{'name': 'Steve Martin', 'order': 0}, {'name': 'Itzhak Perlman', 'order': 1}, {'name': 'Quincy Jones', 'order': 2}, {'name': 'Bette Midler', 'order': 3}, {'name': 'James Earl Jones', 'order': 4}]","[{'name': 'James Algar', 'job': 'Director'}, {'name': 'Don Hahn', 'job': 'Director'}, {'name': 'Gaëtan Brizzi', 'job': 'Director'}, {'name': 'Paul Brizzi', 'job': 'Director'}, {'name': 'Eric Goldberg', 'job': 'Director'}, {'name': 'Hendel Butoy', 'job': 'Director'}, {'name': 'Francis Glebas', 'job': 'Director'}, {'name': 'Pixote Hunt', 'job': 'Director'}]"
2135,"[{'name': 'Guy Pearce', 'order': 0}, {'name': 'Mark Addy', 'order': 1}, {'name': 'Phyllida Law', 'order': 2}, {'name': 'Sienna Guillory', 'order': 3}, {'name': 'Laura Kirk', 'order': 4}]","[{'name': 'Simon Wells', 'job': 'Director'}]"
9822,"[{'name': 'Charlize Theron', 'order': 0}, {'name': 'Rade Serbedzija', 'order': 1}, {'name': 'Bill Paxton', 'order': 2}, {'name': 'Regina King', 'order': 3}, {'name': 'Peter Firth', 'order': 4}]","[{'name': 'Ron Underwood', 'job': 'Director'}]"
9705,"[{'name': 'John Travolta', 'order': 0}, {'name': 'Hugh Jackman', 'order': 1}, {'name': 'Halle Berry', 'order': 2}, {'name': 'Don Cheadle', 'order': 3}, {'name': 'Sam Shepard', 'order': 4}]","[{'name': 'Dominic Sena', 'job': 'Director'}]"
1656,"[{'name': 'Antonio Banderas', 'order': 0}, {'name': 'Catherine Zeta-Jones', 'order': 1}, {'name': 'Adrián Alonso Barona', 'order': 2}, {'name': 'Julio Oscar Mechoso', 'order': 3}, {'name': 'Nick Chinlund', 'order': 4}]","[{'name': 'Martin Campbell', 'job': 'Director'}]"
12159,"[{'name': 'Robin Williams', 'order': 0}, {'name': 'Cuba Gooding Jr.', 'order': 1}, {'name': 'Annabella Sciorra', 'order': 2}, {'name': 'Max von Sydow', 'order': 3}, {'name': 'Jessica Brooks Grant', 'order': 4}]","[{'name': 'Vincent Ward', 'job': 'Director'}]"
9678,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Patricia Arquette', 'order': 1}, {'name': 'Harvey Keitel', 'order': 2}, {'name': 'Rhys Ifans', 'order': 3}, {'name': 'Tom Lister Jr.', 'order': 4}]","[{'name': 'Steven Brill', 'job': 'Director'}]"
4442,"[{'name': 'Heath Ledger', 'order': 0}, {'name': 'Matt Damon', 'order': 1}, {'name': 'Mackenzie Crook', 'order': 2}, {'name': 'Roger Ashton-Griffiths', 'order': 3}, {'name': 'Peter Stormare', 'order': 4}]","[{'name': 'Terry Gilliam', 'job': 'Director'}]"
75,"[{'name': 'Jack Nicholson', 'order': 0}, {'name': 'Glenn Close', 'order': 1}, {'name': 'Annette Bening', 'order': 2}, {'name': 'Pierce Brosnan', 'order': 3}, {'name': 'Danny DeVito', 'order': 4}]","[{'name': 'Tim Burton', 'job': 'Director'}]"
330770,"[{'name': 'Max Brebant', 'order': 1}, {'name': 'Roxane Duran', 'order': 2}, {'name': 'Julie-Marie Parmentier', 'order': 3}, {'name': 'Mathieu Goldfeld', 'order': 4}, {'name': 'Nissim Renard', 'order': 5}]","[{'name': 'Lucile Hadzihalilovic', 'job': 'Director'}]"
9433,"[{'name': 'Alec Baldwin', 'order': 0}, {'name': 'Anthony Hopkins', 'order': 1}, {'name': 'Elle Macpherson', 'order': 2}, {'name': 'Harold Perrineau', 'order': 3}, {'name': 'L.Q. Jones', 'order': 5}]","[{'name': 'Lee Tamahori', 'job': 'Director'}]"
19959,"[{'name': 'Bruce Willis', 'order': 0}, {'name': 'Radha Mitchell', 'order': 1}, {'name': 'Rosamund Pike', 'order': 2}, {'name': 'James Cromwell', 'order': 3}, {'name': 'Ving Rhames', 'order': 4}]","[{'name': 'Jonathan Mostow', 'job': 'Director'}]"
11973,"[{'name': 'Kevin Costner', 'order': 0}, {'name': 'Bruce Greenwood', 'order': 1}, {'name': 'Steven Culp', 'order': 2}, {'name': 'Dylan Baker', 'order': 3}, {'name': 'Shawn Driscoll', 'order': 4}]","[{'name': 'Roger Donaldson', 'job': 'Director'}]"
11228,"[{'name': 'Sylvester Stallone', 'order': 0}, {'name': 'Amy Brenneman', 'order': 1}, {'name': 'Viggo Mortensen', 'order': 2}, {'name': 'Dan Hedaya', 'order': 3}, {'name': 'Jay O. Sanders', 'order': 4}]","[{'name': 'Rob Cohen', 'job': 'Director'}]"
77951,"[{'name': 'Charlie Rowe', 'order': 0}, {'name': 'Justin Long', 'order': 1}, {'name': 'Karl Urban', 'order': 2}, {'name': 'Angourie Rice', 'order': 3}, {'name': 'John Leguizamo', 'order': 4}]","[{'name': 'Barry Cook', 'job': 'Director'}, {'name': 'Neil Nightingale', 'job': 'Director'}]"
5491,"[{'name': 'John Travolta', 'order': 0}, {'name': 'Barry Pepper', 'order': 1}, {'name': 'Forest Whitaker', 'order': 2}, {'name': 'Kim Coates', 'order': 3}, {'name': 'Sabine Karsenti', 'order': 4}]","[{'name': 'Roger Christian', 'job': 'Director'}]"
10715,"[{'name': 'Brendan Fraser', 'order': 0}, {'name': 'Jenna Elfman', 'order': 1}, {'name': 'Steve Martin', 'order': 2}, {'name': 'Timothy Dalton', 'order': 3}, {'name': 'Heather Locklear', 'order': 4}]","[{'name': 'Joe Dante', 'job': 'Director'}]"
10197,"[{'name': 'Judi Dench', 'order': 0}, {'name': 'Daniel Day-Lewis', 'order': 1}, {'name': 'Marion Cotillard', 'order': 2}, {'name': 'Penélope Cruz', 'order': 3}, {'name': 'Sophia Loren', 'order': 4}]","[{'name': 'Rob Marshall', 'job': 'Director'}]"
9562,"[{'name': 'Paul Walker', 'order': 0}, {'name': ""Frances O'Connor"", 'order': 1}, {'name': 'Gerard Butler', 'order': 2}, {'name': 'Billy Connolly', 'order': 3}, {'name': 'David Thewlis', 'order': 4}]","[{'name': 'Richard Donner', 'job': 'Director'}]"
9922,"[{'name': 'Kevin Costner', 'order': 0}, {'name': 'Will Patton', 'order': 1}, {'name': 'Olivia Williams', 'order': 2}, {'name': 'Larenz Tate', 'order': 3}, {'name': 'Tom Petty', 'order': 4}]","[{'name': 'Kevin Costner', 'job': 'Director'}]"
9447,"[{'name': 'James Cromwell', 'order': 0}, {'name': 'Mary Stein', 'order': 1}, {'name': 'Mickey Rooney', 'order': 2}, {'name': 'Magda Szubanski', 'order': 3}, {'name': 'E.G. Daily', 'order': 4}]","[{'name': 'George Miller', 'job': 'Director'}]"
274854,"[{'name': 'Vin Diesel', 'order': 0}, {'name': 'Rose Leslie', 'order': 1}, {'name': 'Elijah Wood', 'order': 2}, {'name': 'Ólafur Darri Ólafsson', 'order': 3}, {'name': 'Rena Owen', 'order': 4}]","[{'name': 'Breck Eisner', 'job': 'Director'}]"
8870,"[{'name': 'Val Kilmer', 'order': 0}, {'name': 'Carrie-Anne Moss', 'order': 1}, {'name': 'Benjamin Bratt', 'order': 2}, {'name': 'Tom Sizemore', 'order': 3}, {'name': 'Simon Baker', 'order': 4}]","[{'name': 'Antony Hoffman', 'job': 'Director'}]"
9992,"[{'name': 'Freddie Highmore', 'order': 0}, {'name': 'Mia Farrow', 'order': 1}, {'name': 'Ron Crawford', 'order': 2}, {'name': 'Penny Balfour', 'order': 3}, {'name': 'Doug Rand', 'order': 4}]","[{'name': 'Luc Besson', 'job': 'Director'}]"
36970,"[{'name': 'Pierce Brosnan', 'order': 0}, {'name': 'Jacques Perrin', 'order': 1}, {'name': 'Rie Miyazawa', 'order': 2}, {'name': 'Aldo Baglio', 'order': 3}, {'name': 'Matthias Brandt', 'order': 4}]","[{'name': 'Jacques Perrin', 'job': 'Director'}, {'name': 'Jacques Cluzaud', 'job': 'Director'}]"
10077,"[{'name': 'Heike Makatsch', 'order': 0}, {'name': 'Armin Rohde', 'order': 1}, {'name': 'David Oyelowo', 'order': 2}, {'name': 'Wilfried Hochholdinger', 'order': 3}, {'name': 'Edward Burns', 'order': 4}]","[{'name': 'Peter Hyams', 'job': 'Director'}]"
76649,"[{'name': 'Kit Harington', 'order': 0}, {'name': 'Carrie-Anne Moss', 'order': 1}, {'name': 'Emily Browning', 'order': 2}, {'name': 'Adewale Akinnuoye-Agbaje', 'order': 3}, {'name': 'Jessica Lucas', 'order': 4}]","[{'name': 'Paul W.S. Anderson', 'job': 'Director'}]"
293644,"[{'name': 'Jason Harris', 'order': 1}, {'name': 'David Hoffman', 'order': 2}, {'name': 'Bill Lobley', 'order': 3}, {'name': 'Darin De Paul', 'order': 4}, {'name': 'Marieve Herington', 'order': 5}]","[{'name': 'Andrés Couturier', 'job': 'Director'}]"
453,"[{'name': 'Russell Crowe', 'order': 0}, {'name': 'Ed Harris', 'order': 0}, {'name': 'Jennifer Connelly', 'order': 1}, {'name': 'Christopher Plummer', 'order': 2}, {'name': 'Paul Bettany', 'order': 3}]","[{'name': 'Ron Howard', 'job': 'Director'}]"
8587,"[{'name': 'Jonathan Taylor Thomas', 'order': 0}, {'name': 'Matthew Broderick', 'order': 1}, {'name': 'James Earl Jones', 'order': 2}, {'name': 'Jeremy Irons', 'order': 3}, {'name': 'Moira Kelly', 'order': 4}]","[{'name': 'Roger Allers', 'job': 'Director'}, {'name': 'Rob Minkoff', 'job': 'Director'}]"
72545,"[{'name': 'Dwayne Johnson', 'order': 0}, {'name': 'Josh Hutcherson', 'order': 2}, {'name': 'Kristin Davis', 'order': 3}, {'name': 'Vanessa Hudgens', 'order': 4}, {'name': 'Luis Guzmán', 'order': 5}]","[{'name': 'Brad Peyton', 'job': 'Director'}]"
109451,"[{'name': 'Bill Hader', 'order': 0}, {'name': 'Anna Faris', 'order': 1}, {'name': 'James Caan', 'order': 2}, {'name': 'Will Forte', 'order': 3}, {'name': 'Andy Samberg', 'order': 4}]","[{'name': 'Cody Cameron', 'job': 'Director'}, {'name': 'Kris Pearn', 'job': 'Director'}]"
9533,"[{'name': 'Anthony Hopkins', 'order': 0}, {'name': 'Edward Norton', 'order': 1}, {'name': 'Ralph Fiennes', 'order': 2}, {'name': 'Harvey Keitel', 'order': 3}, {'name': 'Emily Watson', 'order': 4}]","[{'name': 'Brett Ratner', 'job': 'Director'}]"
2023,"[{'name': 'Viggo Mortensen', 'order': 0}, {'name': 'Zuleikha Robinson', 'order': 1}, {'name': 'Omar Sharif', 'order': 2}, {'name': 'Adam Alexi-Malle', 'order': 3}, {'name': 'Louise Lombard', 'order': 4}]","[{'name': 'Joe Johnston', 'job': 'Director'}]"
71880,"[{'name': 'Adam Sandler', 'order': 0}, {'name': 'Katie Holmes', 'order': 1}, {'name': 'Al Pacino', 'order': 2}, {'name': 'Eugenio Derbez', 'order': 3}, {'name': 'Tim Meadows', 'order': 4}]","[{'name': 'Dennis Dugan', 'job': 'Director'}]"
584,"[{'name': 'Paul Walker', 'order': 0}, {'name': 'Tyrese Gibson', 'order': 1}, {'name': 'Eva Mendes', 'order': 2}, {'name': 'Cole Hauser', 'order': 3}, {'name': 'Ludacris', 'order': 4}]","[{'name': 'John Singleton', 'job': 'Director'}]"
